index_bat,index_bowl,season,player,team,innings_bat,runs_bat,balls_bat,sr_bat,dismissals_bat,avg_bat,innings_bowl,ballys_bowl,overs_bowl,runs_bowl,wickets_bowl,economy_bowl,avg_bowl,sr_bowl
34220,,2019,JL Denly,KKR,1,0,1,0,1,0,,,,,,,,
28368,,2019,JM Bairstow,SRH,10,445,282,157.8,8,55.62,,,,,,,,
,31703,2019,JP Behrendorff,MI,,,,,,,5,114,19,165,5,8.68,33,22.8
29092,28859,2019,K Gowtham,RR,4,18,19,94.74,3,6,7,120,20,166,1,8.3,166,120
,39837,2019,K Khejroliya,RCB,,,,,,,2,30,5,46,1,9.2,46,30
31330,28754,2019,K Rabada,DC,4,14,15,93.33,3,4.67,12,282,47,375,26,7.98,14.42,10.85
28765,,2019,KA Pollard,MI,12,281,177,158.76,8,35.12,,,,,,,,
37253,37288,2019,KC Cariappa,KKR,1,9,3,300,0,9,1,12,2,34,,17,,
28555,,2019,KD Karthik,KKR,12,254,175,145.14,8,31.75,,,,,,,,
28799,28656,2019,KH Pandya,MI,14,183,150,122,11,16.64,16,276,46,335,12,7.28,27.92,23
35428,35194,2019,KK Ahmed,SRH,1,0,1,0,1,0,9,209,34.5,287,20,8.24,14.35,10.45
33817,,2019,KK Nair,KXIP,1,5,6,83.33,1,5,,,,,,,,
28852,,2019,KL Rahul,KXIP,14,593,439,135.08,11,53.91,,,,,,,,
28309,,2019,KM Jadhav,CSK,12,162,167,97.01,9,18,,,,,,,,
28699,28778,2019,KMA Paul,DC,5,18,24,75,5,3.6,8,163,27.1,237,9,8.72,26.33,18.11
30034,,2019,KS Williamson,SRH,9,156,129,120.93,7,22.29,,,,,,,,
,36102,2019,KV Sharma,CSK,,,,,,,1,17,2.5,33,1,11.65,33,17
30449,28401,2019,Kuldeep Yadav,KKR,3,12,8,150,2,6,9,198,33,286,4,8.67,71.5,49.5
,28389,2019,LH Ferguson,KKR,,,,,,,5,102,17,183,2,10.76,91.5,51
34689,34501,2019,LS Livingstone,RR,4,70,48,145.83,3,23.33,1,6,1,13,,13,,
31204,30126,2019,M Ashwin,KXIP,3,3,5,60,1,3,10,204,34,255,5,7.5,51,40.8
29705,29760,2019,M Markande,MI,1,6,5,120,1,6,3,36,6,59,1,9.83,59,36
33590,28362,2019,M Prasidh Krishna,KKR,1,0,2,0,1,0,11,242,40.2,387,5,9.6,77.4,48.4
38696,,2019,M Vijay,CSK,2,64,61,104.92,2,32,,,,,,,,
28856,,2019,MA Agarwal,KXIP,13,332,234,141.88,13,25.54,,,,,,,,
40192,,2019,MJ Guptill,SRH,3,82,54,151.85,3,27.33,,,,,,,,
28832,28613,2019,MJ McClenaghan,MI,4,11,16,68.75,3,3.67,5,108,18,142,3,7.89,47.33,36
34216,30994,2019,MJ Santner,CSK,2,32,23,139.13,1,32,4,84,14,94,4,6.71,23.5,21
40577,,2019,MK Lomror,RR,1,8,3,266.67,1,8,,,,,,,,
28470,,2019,MK Pandey,SRH,11,345,264,130.68,9,38.33,,,,,,,,
28170,28270,2019,MM Ali,RCB,10,220,133,165.41,8,27.5,9,150,25,169,6,6.76,28.17,25
31828,31609,2019,MM Sharma,CSK,1,0,2,0,0,0,1,18,3,27,1,9,27,18
31394,31503,2019,MP Stoinis,RCB,10,211,156,135.26,4,52.75,6,100,16.4,145,2,8.7,72.5,50
29292,,2019,MS Dhoni,CSK,12,416,305,136.39,5,83.2,,,,,,,,
28977,29424,2019,Mandeep Singh,KXIP,12,165,120,137.5,4,41.25,2,12,2,26,,13,,
32051,30719,2019,Mohammad Nabi,SRH,7,121,77,157.14,7,17.29,8,175,29.1,194,8,6.65,24.25,21.88
31208,28992,2019,Mohammed Shami,KXIP,2,1,2,50,1,1,14,324,54,469,19,8.69,24.68,17.05
28250,28338,2019,Mohammed Siraj,RCB,3,4,12,33.33,1,4,9,170,28.2,269,7,9.49,38.43,24.29
35789,28986,2019,Mujeeb Ur Rahman,KXIP,2,0,4,0,1,0,5,114,19,191,3,10.05,63.67,38
28953,,2019,N Pooran,KXIP,6,168,107,157.01,6,28,,,,,,,,
28490,28425,2019,N Rana,KKR,11,344,235,146.38,10,34.4,6,48,8,72,3,9,24,16
30333,,2019,NS Naik,KKR,1,7,16,43.75,1,7,,,,,,,,
28212,28258,2019,Navdeep Saini,RCB,2,2,4,50,1,2,13,288,48,397,11,8.27,36.09,26.18
,38335,2019,O Thomas,RR,,,,,,,4,60,10,79,5,7.9,15.8,12
32904,32247,2019,P Negi,RCB,4,9,12,75,4,2.25,4,67,11.1,102,3,9.13,34,22.33
30758,30628,2019,P Ray Barman,RCB,1,19,24,79.17,1,19,1,24,4,56,,14,,
39753,,2019,P Simran Singh,KXIP,1,16,17,94.12,1,16,,,,,,,,
28149,,2019,PA Patel,RCB,14,373,266,140.23,14,26.64,,,,,,,,
30444,28371,2019,PP Chawla,KKR,5,42,37,113.51,3,14,13,267,44.3,399,10,8.97,39.9,26.7
28606,,2019,PP Shaw,DC,16,353,264,133.71,16,22.06,,,,,,,,
28731,,2019,Q de Kock,MI,16,529,396,133.59,15,35.27,,,,,,,,
31198,29016,2019,R Ashwin,KXIP,6,42,28,150,5,8.4,14,330,55,400,15,7.27,26.67,22
34040,34132,2019,R Parag,RR,5,160,127,125.98,5,32,7,84,14,121,2,8.64,60.5,42
28718,28772,2019,R Tewatia,DC,4,26,22,118.18,1,26,3,38,6.2,42,2,6.63,21,19
28340,28209,2019,RA Jadeja,CSK,9,106,88,120.45,3,35.33,16,324,54,343,15,6.35,22.87,21.6
29085,,2019,RA Tripathi,RR,7,141,117,120.51,6,23.5,,,,,,,,
32662,31748,2019,RD Chahar,MI,4,12,11,109.09,2,6,13,282,47,308,13,6.55,23.69,21.69
28730,,2019,RG Sharma,MI,15,405,314,128.98,14,28.93,,,,,,,,
35384,,2019,RK Bhui,SRH,1,7,12,58.33,1,7,,,,,,,,
37183,,2019,RK Singh,KKR,3,37,34,108.82,2,18.5,,,,,,,,
28686,,2019,RR Pant,DC,16,494,303,163.04,13,38,,,,,,,,
28501,,2019,RV Uthappa,KKR,11,284,247,114.98,9,31.56,,,,,,,,
30067,28527,2019,Rashid Khan,SRH,7,34,23,147.83,5,6.8,15,363,60.3,386,17,6.38,22.71,21.35
28845,28606,2019,Rasikh Salam,MI,1,5,4,125,0,5,1,24,4,42,,10.5,,
28607,,2019,S Dhawan,DC,16,521,385,135.32,15,34.73,,,,,,,,
28198,28357,2019,S Dube,RCB,4,40,33,121.21,3,13.33,2,10,1.4,8,,4.8,,
29100,28954,2019,S Gopal,RR,7,63,46,136.96,4,15.75,14,288,48,347,20,7.23,17.35,14.4
32793,28509,2019,S Kaul,SRH,1,0,1,0,1,0,7,162,27,242,6,8.96,40.33,27
31331,30340,2019,S Lamichhane,DC,1,0,1,0,1,0,6,138,23,210,8,9.13,26.25,17.25
,33206,2019,S Midhun,RR,,,,,,,1,12,2,27,,13.5,,
,29884,2019,S Nadeem,SRH,,,,,,,3,54,9,90,2,10,45,27
,39417,2019,S Sandeep Warrier,KKR,,,,,,,3,72,12,85,2,7.08,42.5,36
28751,,2019,SA Yadav,MI,15,424,324,130.86,13,32.62,,,,,,,,
,32468,2019,SC Kuggeleijn,CSK,,,,,,,2,48,8,71,2,8.88,35.5,24
33849,,2019,SD Lad,MI,1,15,13,115.38,1,15,,,,,,,,
37126,36944,2019,SE Rutherford,DC,7,73,54,135.19,5,14.6,6,41,6.5,59,1,8.63,59,41
28265,28197,2019,SK Raina,CSK,17,383,313,122.36,16,23.94,1,6,1,6,,6,,
,29730,2019,SL Malinga,MI,,,,,,,12,269,44.5,438,16,9.77,27.38,16.81
31099,28980,2019,SM Curran,KXIP,8,95,55,172.73,4,23.75,9,198,33,323,10,9.79,32.3,19.8
28909,34941,2019,SN Khan,KXIP,5,180,141,127.66,4,45,1,2,0.2,6,,18,,
31817,29111,2019,SN Thakur,CSK,2,14,7,200,2,7,9,180,30,281,8,9.37,35.12,22.5
28195,,2019,SO Hetmyer,RCB,5,90,73,123.29,5,18,,,,,,,,
29355,28395,2019,SP Narine,KKR,8,143,85,168.24,8,17.88,12,267,44.3,347,10,7.8,34.7,26.7
29058,,2019,SPD Smith,RR,10,319,274,116.42,8,39.88,,,,,,,,
28252,,2019,SR Watson,CSK,17,398,312,127.56,17,23.41,,,,,,,,
28616,,2019,SS Iyer,DC,16,467,387,120.67,16,29.19,,,,,,,,
35902,31399,2019,STR Binny,RR,5,70,40,175,3,23.33,5,42,7,44,1,6.29,44,42
29029,,2019,SV Samson,RR,11,342,231,148.05,10,34.2,,,,,,,,
36000,,2019,SW Billings,CSK,1,0,4,0,1,0,,,,,,,,
32791,28503,2019,Sandeep Sharma,SRH,2,6,4,150,0,6,11,256,42.4,352,12,8.25,29.33,21.33
38900,28491,2019,Shakib Al Hasan,SRH,1,9,10,90,1,9,3,65,10.5,95,2,8.77,47.5,32.5
28580,,2019,Shubman Gill,KKR,13,296,239,123.85,9,32.89,,,,,,,,
40064,28730,2019,TA Boult,DC,2,7,4,175,1,7,5,114,19,163,5,8.58,32.6,22.8
32902,32190,2019,TG Southee,RCB,1,9,9,100,0,9,3,54,9,118,1,13.11,118,54
28231,28301,2019,UT Yadav,RCB,5,25,25,100,2,12.5,11,227,37.5,371,8,9.81,46.38,28.38
28148,,2019,V Kohli,RCB,14,464,327,141.9,14,33.14,,,,,,,,
28442,29916,2019,V Shankar,SRH,14,244,193,126.42,12,20.33,5,48,8,70,1,8.75,70,48
40662,31375,2019,VR Aaron,RR,1,3,7,42.86,0,3,5,72,12,116,4,9.67,29,18
38907,,2019,WP Saha,SRH,5,86,53,162.26,5,17.2,,,,,,,,
39282,38274,2019,Washington Sundar,RCB,2,1,3,33.33,2,0.5,3,54,9,74,4,8.22,18.5,13.5
37249,37263,2019,Y Prithvi Raj,KKR,1,0,1,0,0,0,2,30,5,57,1,11.4,57,30
28462,32597,2019,YK Pathan,SRH,7,40,45,88.89,3,13.33,1,6,1,8,,8,,
28216,28252,2019,YS Chahal,RCB,3,6,16,37.5,2,3,14,296,49.2,386,18,7.82,21.44,16.44
28769,,2019,Yuvraj Singh,MI,4,98,76,128.95,4,24.5,,,,,,,,
,48175,2020,A Mishra,DC,,,,,,,3,60,10,72,3,7.2,24,20
42831,42832,2020,A Nortje,DC,3,7,6,116.67,1,7,16,366,61,512,22,8.39,23.27,16.64
,47814,2020,A Zampa,RCB,,,,,,,3,66,11,92,2,8.36,46,33
44212,,2020,AB de Villiers,RCB,14,460,289,159.17,10,46,,,,,,,,
44729,44869,2020,AD Russell,KKR,9,117,81,144.44,9,13,7,108,18,175,6,9.72,29.17,18
43083,,2020,AJ Finch,RCB,12,268,240,111.67,12,22.33,,,,,,,,
44589,44418,2020,AJ Tye,RR,1,6,6,100,1,6,1,24,4,50,1,12.5,50,24
43769,,2020,AM Rahane,DC,8,113,107,105.61,8,14.12,,,,,,,,
42793,42876,2020,AR Patel,DC,9,117,83,140.96,8,14.62,15,306,51,327,9,6.41,36.33,34
45594,45357,2020,AS Rajpoot,RR,2,9,10,90,1,9,6,102,17,199,2,11.71,99.5,51
46795,,2020,AT Carey,DC,3,32,29,110.34,2,16,,,,,,,,
42599,,2020,AT Rayudu,CSK,11,359,279,128.67,9,39.89,,,,,,,,
44065,48443,2020,Abdul Samad,SRH,7,113,67,168.66,6,18.83,3,42,7,96,1,13.71,96,42
45082,46236,2020,Abhishek Sharma,SRH,7,71,56,126.79,5,14.2,6,60,10,91,2,9.1,45.5,30
54807,44026,2020,Arshdeep Singh,KXIP,1,0,3,0,1,0,8,149,24.5,218,9,8.78,24.22,16.56
,53986,2020,Avesh Khan,DC,,,,,,,1,24,4,42,,10.5,,
52887,48393,2020,B Kumar,SRH,1,0,2,0,1,0,4,85,14.1,99,3,6.99,33,28.33
46200,46126,2020,BA Stokes,RR,8,285,200,142.5,7,40.71,6,90,15,154,2,10.27,77,45
,47297,2020,Basil Thampi,SRH,,,,,,,1,24,4,46,1,11.5,46,24
43924,46072,2020,CH Gayle,KXIP,7,295,212,139.15,7,42.14,1,5,0.5,5,,6,,
44245,42960,2020,CH Morris,RCB,5,34,21,161.9,4,8.5,9,190,31.4,210,11,6.63,19.09,17.27
,50838,2020,CJ Green,KKR,,,,,,,1,17,2.5,24,,8.47,,
42927,42728,2020,CJ Jordan,KXIP,4,29,31,93.55,3,9.67,9,196,32.4,315,9,9.64,35,21.78
44764,43113,2020,CV Varun,KKR,3,10,15,66.67,2,5,13,312,52,356,17,6.85,20.94,18.35
43081,,2020,D Padikkal,RCB,15,473,380,124.47,15,31.53,,,,,,,,
43285,50412,2020,DA Warner,SRH,16,548,408,134.31,15,36.53,1,1,0.1,2,,12,,
50698,44684,2020,DJ Bravo,CSK,2,7,6,116.67,2,3.5,6,126,21,180,6,8.57,30,21
43978,48578,2020,DJ Hooda,KXIP,5,102,72,141.67,1,102,1,6,1,9,,9,,
49554,42460,2020,DL Chahar,CSK,3,7,12,58.33,1,7,14,312,52,396,12,7.62,33,26
56254,45600,2020,DR Sams,DC,1,0,2,0,1,0,3,72,12,114,,9.5,,
43282,43285,2020,DS Kulkarni,MI,1,3,2,150,0,3,1,18,3,22,,7.33,,
47046,44271,2020,DW Steyn,RCB,1,1,2,50,0,1,3,70,11.4,133,1,11.4,133,70
42982,,2020,EJG Morgan,KKR,14,419,304,137.83,10,41.9,,,,,,,,
42597,,2020,F du Plessis,CSK,13,449,319,140.75,11,40.82,,,,,,,,
42869,47023,2020,GJ Maxwell,KXIP,11,108,106,101.89,7,15.43,7,126,21,169,3,8.05,56.33,42
43122,,2020,Gurkeerat Singh,RCB,5,71,80,88.75,0,71,,,,,,,,
42531,,2020,HH Pandya,MI,13,283,158,179.11,9,31.44,,,,,,,,
44471,44545,2020,HV Patel,DC,2,21,24,87.5,2,10.5,5,90,15,134,3,8.93,44.67,30
,47684,2020,Harpreet Brar,KXIP,,,,,,,1,24,4,41,,10.25,,
,52180,2020,I Sharma,DC,,,,,,,1,18,3,26,,8.67,,
45002,42997,2020,I Udana,RCB,4,15,11,136.36,3,5,10,174,29,282,8,9.72,35.25,21.75
49605,45882,2020,Imran Tahir,CSK,1,13,10,130,0,13,3,66,11,76,1,6.91,76,66
43193,,2020,Ishan Kishan,MI,13,516,354,145.76,9,57.33,,,,,,,,
,52920,2020,J Yadav,MI,,,,,,,2,42,7,43,1,6.14,43,42
43510,43526,2020,JC Archer,RR,10,113,61,185.25,6,18.83,14,334,55.4,365,20,6.56,18.25,16.7
44515,,2020,JC Buttler,RR,12,328,228,143.86,10,32.8,,,,,,,,
45569,43520,2020,JD Unadkat,RR,1,9,13,69.23,1,9,7,138,23,228,4,9.91,57,34.5
45311,45139,2020,JDS Neesham,KXIP,3,19,18,105.56,2,9.5,5,90,15,148,2,9.87,74,45
42579,42615,2020,JJ Bumrah,MI,1,5,3,166.67,0,5,15,372,62,420,29,6.77,14.48,12.83
42561,42590,2020,JL Pattinson,MI,2,15,13,115.38,1,15,10,213,35.3,320,11,9.01,29.09,19.36
44026,,2020,JM Bairstow,SRH,11,345,273,126.37,11,31.36,,,,,,,,
44120,43171,2020,JO Holder,SRH,4,66,54,122.22,2,33,7,168,28,233,14,8.32,16.64,12
,49643,2020,JR Hazlewood,CSK,,,,,,,3,60,10,64,1,6.4,64,60
44142,,2020,JR Philippe,RCB,5,78,77,101.3,4,19.5,,,,,,,,
42897,42741,2020,K Gowtham,KXIP,2,42,27,155.56,1,42,2,48,8,84,1,10.5,84,48
43867,42845,2020,K Rabada,DC,6,56,49,114.29,4,14,17,397,66.1,551,32,8.33,17.22,12.41
42549,44233,2020,KA Pollard,MI,12,281,149,188.59,6,46.83,11,126,21,190,4,9.05,47.5,31.5
42979,,2020,KD Karthik,KKR,14,169,136,124.26,12,14.08,,,,,,,,
42553,42622,2020,KH Pandya,MI,11,109,92,118.48,6,18.17,16,301,50.1,380,6,7.57,63.33,50.17
44140,43900,2020,KK Ahmed,SRH,1,0,2,0,1,0,7,154,25.4,242,8,9.43,30.25,19.25
42861,,2020,KK Nair,KXIP,3,16,14,114.29,2,8,,,,,,,,
44758,43787,2020,KL Nagarkoti,KKR,6,22,31,70.97,3,7.33,9,156,26,231,5,8.88,46.2,31.2
42832,,2020,KL Rahul,KXIP,14,676,518,130.5,14,48.29,,,,,,,,
43576,,2020,KM Jadhav,CSK,5,62,66,93.94,3,20.67,,,,,,,,
45057,53648,2020,KS Williamson,SRH,11,317,237,133.76,7,45.29,1,12,2,24,,12,,
,44678,2020,KV Sharma,CSK,,,,,,,5,114,19,165,5,8.68,33,22.8
44623,44405,2020,Kartik Tyagi,RR,2,4,6,66.67,1,4,10,229,38.1,367,9,9.62,40.78,25.44
43040,45570,2020,Kuldeep Yadav,KKR,2,13,21,61.9,1,13,4,72,12,92,1,7.67,92,72
,42478,2020,L Ngidi,CSK,,,,,,,4,96,16,167,9,10.44,18.56,10.67
43055,43119,2020,LH Ferguson,KKR,2,43,29,148.28,0,43,5,122,20.2,150,8,7.38,18.75,15.25
44003,44039,2020,M Ashwin,KXIP,1,4,4,100,1,4,9,189,31.3,235,10,7.46,23.5,18.9
49397,43087,2020,M Prasidh Krishna,KKR,2,2,4,50,0,2,6,105,17.3,165,4,9.43,41.25,26.25
42584,,2020,M Vijay,CSK,3,32,43,74.42,3,10.67,,,,,,,,
42835,,2020,MA Agarwal,KXIP,11,432,272,158.82,11,39.27,,,,,,,,
,53140,2020,MJ Santner,CSK,,,,,,,2,42,7,53,2,7.57,26.5,21
44580,,2020,MK Lomror,RR,3,59,54,109.26,3,19.67,,,,,,,,
44059,,2020,MK Pandey,SRH,15,425,334,127.25,13,32.69,,,,,,,,
49187,49089,2020,MM Ali,RCB,3,12,16,75,3,4,3,30,5,42,1,8.4,42,30
,42838,2020,MM Sharma,DC,,,,,,,1,24,4,45,1,11.25,45,24
42797,42882,2020,MP Stoinis,DC,17,352,236,149.15,14,25.14,13,178,29.4,283,13,9.54,21.77,13.69
52892,52680,2020,MR Marsh,SRH,1,0,1,0,1,0,1,4,0.4,6,,9,,
42700,,2020,MS Dhoni,CSK,12,200,173,115.61,8,25,,,,,,,,
43896,,2020,Mandeep Singh,KXIP,7,130,109,119.27,6,21.67,,,,,,,,
55409,55468,2020,Mohammad Nabi,SRH,1,11,8,137.5,0,11,1,24,4,23,,5.75,,
45342,42710,2020,Mohammed Shami,KXIP,2,2,3,66.67,1,2,14,330,55,468,20,8.51,23.4,16.5
45004,42967,2020,Mohammed Siraj,RCB,3,17,14,121.43,1,17,9,163,27.1,236,11,8.69,21.45,14.82
,55068,2020,Monu Kumar,CSK,,,,,,,1,12,2,20,,10,,
54784,50006,2020,Mujeeb Ur Rahman,KXIP,1,1,3,33.33,1,1,2,48,8,83,,10.38,,
49522,,2020,N Jagadeesan,CSK,2,33,29,113.79,2,16.5,,,,,,,,
42866,,2020,N Pooran,KXIP,14,353,209,168.9,12,29.42,,,,,,,,
42970,50172,2020,N Rana,KKR,14,352,255,138.04,14,25.14,2,12,2,23,,11.5,,
43264,43292,2020,NM Coulter-Nile,MI,2,25,15,166.67,1,25,7,156,26,206,5,7.92,41.2,31.2
46544,,2020,NS Naik,KKR,1,1,3,33.33,1,1,,,,,,,,
47036,42973,2020,Navdeep Saini,RCB,3,27,27,100,1,27,13,280,46.4,385,7,8.25,55,40
52995,53065,2020,P Dubey,DC,1,7,13,53.85,0,7,3,48,8,72,,9,,
50198,,2020,P Simran Singh,KXIP,2,15,15,100,2,7.5,,,,,,,,
43013,43081,2020,PJ Cummins,KKR,10,146,114,128.07,7,20.86,14,312,52,409,12,7.87,34.08,26
44130,,2020,PK Garg,SRH,10,133,109,122.02,9,14.78,,,,,,,,
,42486,2020,PP Chawla,CSK,,,,,,,7,126,21,191,6,9.1,31.83,21
42704,,2020,PP Shaw,DC,13,228,167,136.53,13,17.54,,,,,,,,
42462,,2020,Q de Kock,MI,16,506,360,140.56,15,33.73,,,,,,,,
42806,42864,2020,R Ashwin,DC,5,37,34,108.82,3,12.33,15,306,51,391,13,7.67,30.08,23.54
43495,45395,2020,R Parag,RR,8,86,77,111.69,7,12.29,2,12,2,27,,13.5,,
43482,43557,2020,R Tewatia,RR,11,255,182,140.11,6,42.5,14,276,46,326,10,7.09,32.6,27.6
42684,42498,2020,RA Jadeja,CSK,11,232,134,173.13,5,46.4,13,218,36.2,318,6,8.75,53,36.33
42963,,2020,RA Tripathi,KKR,11,230,181,127.07,10,23,,,,,,,,
42573,42628,2020,RD Chahar,MI,1,2,4,50,0,2,15,318,53,433,15,8.17,28.87,21.2
43574,,2020,RD Gaikwad,CSK,6,204,169,120.71,4,51,,,,,,,,
42460,,2020,RG Sharma,MI,12,334,262,127.48,12,27.83,,,,,,,,
53162,,2020,RK Singh,KKR,1,11,11,100,1,11,,,,,,,,
42731,,2020,RR Pant,DC,14,345,301,114.62,11,31.36,,,,,,,,
43468,,2020,RV Uthappa,RR,12,196,165,118.79,12,16.33,,,,,,,,
44134,43207,2020,Rashid Khan,SRH,6,35,29,120.69,4,8.75,16,388,64.4,345,20,5.34,17.25,19.4
45334,42760,2020,Ravi Bishnoi,KXIP,2,7,12,58.33,1,7,14,306,51,376,12,7.37,31.33,25.5
42709,,2020,S Dhawan,DC,17,618,426,145.07,14,44.14,,,,,,,,
44235,46903,2020,S Dube,RCB,9,129,106,121.7,7,18.43,5,54,9,73,4,8.11,18.25,13.5
44610,43545,2020,S Gopal,RR,5,37,39,94.87,4,9.25,14,300,50,427,10,8.54,42.7,30
,53605,2020,S Kaul,SRH,,,,,,,1,24,4,64,2,16,32,12
51423,43195,2020,S Nadeem,SRH,2,7,8,87.5,1,7,7,132,22,178,5,8.09,35.6,26.4
,46321,2020,S Sandeep Warrier,KKR,,,,,,,1,18,3,34,,11.33,,
42490,,2020,SA Yadav,MI,15,480,330,145.45,12,40,,,,,,,,
42691,42466,2020,SM Curran,CSK,11,186,141,131.91,8,23.25,13,252,42,344,13,8.19,26.46,19.38
42874,,2020,SN Khan,KXIP,3,33,29,113.79,2,16.5,,,,,,,,
49568,44664,2020,SN Thakur,CSK,2,12,21,57.14,1,12,9,194,32.2,275,10,8.51,27.5,19.4
42714,,2020,SO Hetmyer,DC,11,185,124,149.19,8,23.12,,,,,,,,
56413,,2020,SP Goswami,SRH,2,0,4,0,2,0,,,,,,,,
43689,43814,2020,SP Narine,KKR,9,121,85,142.35,9,13.44,10,228,38,302,5,7.95,60.4,45.6
43395,,2020,SPD Smith,RR,14,311,235,132.34,12,25.92,,,,,,,,
42585,,2020,SR Watson,CSK,11,299,247,121.05,10,29.9,,,,,,,,
54804,42704,2020,SS Cottrell,KXIP,1,0,2,0,1,0,6,120,20,176,6,8.8,29.33,20
42728,,2020,SS Iyer,DC,17,519,421,123.28,15,34.6,,,,,,,,
42493,,2020,SS Tiwary,MI,5,103,80,128.75,5,20.6,,,,,,,,
43407,,2020,SV Samson,RR,14,375,236,158.9,13,28.85,,,,,,,,
44136,43165,2020,Sandeep Sharma,SRH,6,12,15,80,2,6,13,312,52,374,14,7.19,26.71,22.29
45722,45783,2020,Shahbaz Ahmed,RCB,1,1,1,100,0,1,2,36,6,44,2,7.33,22,18
44763,44771,2020,Shivam Mavi,KKR,3,10,14,71.43,2,5,8,156,26,212,9,8.15,23.56,17.33
42960,,2020,Shubman Gill,KKR,14,440,373,117.96,13,33.85,,,,,,,,
42971,,2020,T Banton,KKR,2,18,20,90,2,9,,,,,,,,
51436,43201,2020,T Natarajan,SRH,2,3,5,60,0,3,16,377,62.5,504,16,8.02,31.5,23.56
42578,42584,2020,TA Boult,MI,1,0,1,0,1,0,15,344,57.2,472,25,8.23,18.88,13.76
43500,43551,2020,TK Curran,RR,4,83,62,133.87,1,83,5,109,18.1,208,3,11.45,69.33,36.33
43887,43644,2020,TU Deshpande,DC,2,21,12,175,1,21,5,102,17,192,3,11.29,64,34
47033,46821,2020,UT Yadav,RCB,1,0,2,0,1,0,2,42,7,83,,11.86,,
43126,,2020,V Kohli,RCB,15,471,386,122.02,11,42.82,,,,,,,,
44074,46248,2020,V Shankar,SRH,5,97,96,101.04,4,24.25,5,79,13.1,82,4,6.23,20.5,19.75
44636,44386,2020,VR Aaron,RR,2,1,10,10,1,1,3,48,8,94,,11.75,,
43289,,2020,WP Saha,SRH,4,214,153,139.87,3,71.33,,,,,,,,
44248,43015,2020,Washington Sundar,RCB,9,111,95,116.84,6,18.5,15,300,50,298,8,5.96,37.25,37.5
43392,,2020,YBK Jaiswal,RR,3,40,44,90.91,3,13.33,,,,,,,,
47049,43009,2020,YS Chahal,RCB,2,1,4,25,1,1,15,343,57.1,405,21,7.08,19.29,16.33
,57312,2021,A Mishra,DC,,,,,,,4,84,14,109,6,7.79,18.17,14
,65355,2021,A Nortje,DC,,,,,,,8,182,30.2,187,12,6.16,15.58,15.17
57223,,2021,AB de Villiers,RCB,14,313,211,148.34,10,31.3,,,,,,,,
57601,57673,2021,AD Russell,KKR,8,183,118,155.08,7,26.14,8,114,19,188,11,9.89,17.09,10.36
66226,59113,2021,AF Milne,MI,3,16,17,94.12,2,8,4,84,14,131,4,9.36,32.75,21
64944,64734,2021,AK Markram,PBKS,6,146,119,122.69,5,29.2,2,24,4,23,,5.75,,
58521,,2021,AM Rahane,DC,1,8,9,88.89,1,8,,,,,,,,
65319,61795,2021,AR Patel,DC,6,40,46,86.96,5,8,12,282,47,312,15,6.64,20.8,18.8
57324,,2021,AT Rayudu,CSK,13,257,168,152.98,10,25.7,,,,,,,,
,69753,2021,AU Rashid,PBKS,,,,,,,1,18,3,35,,11.67,,
57745,68823,2021,Abdul Samad,SRH,10,111,87,127.59,9,12.33,1,6,1,9,1,9,9,6
59182,59002,2021,Abhishek Sharma,SRH,7,98,76,128.95,6,16.33,6,60,10,64,4,6.4,16,15
,64498,2021,Akash Singh,RR,,,,,,,1,24,4,39,,9.75,,
68159,,2021,Anmolpreet Singh,MI,1,16,14,114.29,1,16,,,,,,,,
68662,,2021,Anuj Rawat,RR,1,0,1,0,1,0,,,,,,,,
60319,57901,2021,Arshdeep Singh,PBKS,2,2,3,66.67,0,2,12,249,41.3,342,18,8.24,19,13.83
65351,57275,2021,Avesh Khan,DC,1,5,3,166.67,1,5,16,366,61,450,24,7.38,18.75,15.25
58500,57508,2021,B Kumar,SRH,7,34,30,113.33,1,34,11,252,42,335,6,7.98,55.83,42
57882,57801,2021,BA Stokes,RR,1,0,3,0,1,0,1,6,1,12,,12,,
60813,57756,2021,C Sakariya,RR,5,16,24,66.67,5,3.2,14,312,52,426,14,8.19,30.43,22.29
57026,,2021,CA Lynn,MI,1,49,35,140,1,49,,,,,,,,
57773,,2021,CH Gayle,PBKS,10,193,154,125.32,9,21.44,,,,,,,,
57998,57775,2021,CH Morris,RR,7,67,49,136.73,5,13.4,11,246,41,376,15,9.17,25.07,16.4
61996,62074,2021,CJ Jordan,PBKS,2,32,21,152.38,2,16,4,72,12,96,4,8,24,18
58600,57269,2021,CR Woakes,DC,1,15,11,136.36,0,15,3,66,11,82,5,7.45,16.4,13.2
59461,57685,2021,CV Varun,KKR,2,2,4,50,1,2,17,408,68,448,18,6.59,24.89,22.67
58257,,2021,D Padikkal,RCB,14,411,329,124.92,13,31.62,,,,,,,,
58652,,2021,DA Miller,RR,8,124,113,109.73,5,24.8,,,,,,,,
57634,,2021,DA Warner,SRH,8,197,182,108.24,8,24.62,,,,,,,,
59820,57458,2021,DJ Bravo,CSK,3,47,18,261.11,1,47,11,202,33.4,263,14,7.81,18.79,14.43
57818,59624,2021,DJ Hooda,PBKS,11,160,122,131.15,10,16,7,96,16,136,2,8.5,68,48
63867,,2021,DJ Malan,PBKS,1,26,26,100,1,26,,,,,,,,
